product link-href,product name,Description,Price,Vendor,Vendor Turnover,Vendor Expertise,Specification,Product image-src
https://www.udyogmitr.com/product/pab-fire-compact-thermoplastic,PAB Fire Compact - Thermoplastic,Light and compact for safe and comfortable firefighting. A modern design in combination with an uncompromising choice of materials and production technology. The high degree of protection and simple usage make this extremely light helmet very versatile.,As per Requirement,Delhi Trading Company, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,"Radiant Heat Resistance: 14 kW/m2, Low Temperature Resistance: -30 °C, Weight: 1165 g, Temperature Resistance: 1000 °C",https://www.udyogmitr.com/image/202312211441_415.png
https://www.udyogmitr.com/product/venus-v-410-slv-fold-flat-style-large-filter-,VENUS V-410 SLV Fold Flat Style (Large filter),"Class FFP1, FFP2 & FFP3 Classes available
Unique fit adjuster beads present on the headband can be used to fit the users face profile
Fold flat design for large pocket friendly style to store while not in use
Anti-clogging to use in multiple shift",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312211440_1561.jpg
https://www.udyogmitr.com/product/venus-v-410-sl-fold-flat-style-large-filter-,VENUS V-410 SL Fold Flat Style (Large filter),"Class FFP1, FFP2 & FFP3 Classes available
Unique fit adjuster beads present on the headband can be used to fit the users face profile
Fold flat design for large pocket friendly style to store while not in use
Anti-clogging to use in multiple shift",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312211430_4358.jpg
https://www.udyogmitr.com/product/venus-v-44-fold-flat-c-style,VENUS V-44++ Fold Flat C Style,"Fold Flat C Shape mask easy to store when not in use
Embedded nose clip inside media no metal exposure or loose parts
Unique fit adjustors present on head band which can be used to fit user face profile.
Lightweight construction promotes greater worker acceptance and may help increase wear time
Compatible with other PPE  eye, hearing & head protection",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312211417_1156.jpg
https://www.udyogmitr.com/product/venus-v-44-fold-flat-v-style,VENUS V-44+ Fold Flat V Style,"Fold Flat V Shape mask easy to store when not in use
Embedded nose clip inside media no metal exposure or loose parts
Unique fit adjusters present on head band which can be used to fit user face profile.
Knitted elastic comfortable fit & safe while in use
Compatible with other PPE  eye, hearing & head protection",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312211406_6034.jpg
https://www.udyogmitr.com/product/venus-n-550-ear-muff,Venus  N-550 Ear Muff,"One size fits all no need to stock different sizes lowers inventory
Better attenuation level provides adequate protection from noisy environments
Cushioned headband comfort during long working hours
Wide ear cushions with height adjustment to achieve superior fit
Light weight easy to use for longer duration without hindrance",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312211248_7186.jpg
https://www.udyogmitr.com/product/dr-ger-marine-self-contained-breathing-apparatus-pa91-plus-standard-and-pa91-plus,Dräger Marine Self Contained Breathing Apparatus PA91 plus Standard and PA91 plus,"Apparatus for Industrial and Maritime Applications: The Dräger PAS
Standard and Marine are ideal for use when working in environments
where fire and smoke, toxic gases or a lack of oxygen are present. Orthopedically designed carrying system that follows the contours of the back, ensuring the weight of the breathing apparatus set is concentrated on the hips and therefore reducing the risk of backstrain and fatigue.",As per Requirement,Delhi Trading Company, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,Compatible cylinder pressure: 200 or 300 bar,https://www.udyogmitr.com/image/202312211247_4854.PNG
https://www.udyogmitr.com/product/venus-n-556-ear-muff-for-helmet-,Venus N-556 Ear Muff (For Helmet),"One size fits all no need to stock different sizes lowers inventory
Better attenuation level provides adequate protection from noisy environments
Wide ear cushions with height adjustment to achieve superior fit
Light weight easy to use for longer duration without hindrance",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312211240_1399.jpg
https://www.udyogmitr.com/product/protecsafe-fire-proximity-suits,PROTECSAFE Fire Proximity Suits,"The Fire Fighter Jacket and Trouser have been aesthetically designed to meet the protective requirements of the rigorous demands of fire and rescue operations, without compromising on comfort and ease of wear 
and removal. A range of five models are available.

Before their supply, the offered fire proximity suits are well inspected on quality provisions in order to ensure, PROTECSAFE that these are made according to the standard requirement.",As per Requirement,Delhi Trading Company, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,"Moisture Barrier: PTFE Membrane, Thermal Barrier: FR Non woven Quilted to face Cloth, Color: Navy Blue, Red, Yellow, Size: S to XXXL, Outer Shell: Nomex IIIA",https://www.udyogmitr.com/image/202312211237_2800.PNG
https://www.udyogmitr.com/product/venus-n-510-ear-muff,Venus N-510 Ear Muff,"One size fits all no need to stock different sizes lowers inventory
Better attenuation level provides adequate protection from noisy environments
Cushioned headband comfort during long working hours
Wide ear cushions with height adjustment to achieve superior fit
Light weight easy to use for longer duration without hindrance",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312211236_7745.jpg
https://www.udyogmitr.com/product/venus-n-530-ear-muff,Venus N-530 Ear Muff,"One size fits all no need to stock different sizes lowers inventory
Better attenuation level provides adequate protection from noisy environments
Cushioned headband comfort during long working hours
Wide ear cushions with height adjustment to achieve superior fit
Light weight easy to use for longer duration without hindrance",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312211232_6702.jpg
https://www.udyogmitr.com/product/venus-n-555-ear-muff,Venus N-555 Ear Muff,"One size fits all no need to stock different sizes lowers inventory
Better attenuation level provides adequate protection from noisy environments
Cushioned headband comfort during long working hours
Wide ear cushions with height adjustment to achieve superior fit
Light weight easy to use for longer duration without hindrance
Compactable (Only N-555) Can be easily compacted when not in use and store in small space",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312211226_9787.jpg
https://www.udyogmitr.com/product/luxfer-gas-cylinder,Luxfer Gas Cylinder,Luxfer-Drager Carbon Fibre Cylinders provide a lightweight solution for containing the air required by Safety Breathing Apparatus. The reduction in weight lowers the user burden leading to more effective air use and less strain on the wearer.,As per Requirement,Delhi Trading Company, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,"Over Wrap: High performance carbon fiber overwrap in epoxy resin matrix, Water Capacity: 6.8 L, Working Air Pressure: 300 Bar, Testing Air Pressure: 450 Bar, Shipping Height/Depth/Width: 0.2m / 0.2m / 0.65m, Liner: Light weight aluminum Liner",https://www.udyogmitr.com/image/202312211225_1647.PNG
https://www.udyogmitr.com/product/venus-n-1010-dispenser-fills-earplug,Venus N-1010 Dispenser fills Earplug,"High Attenuation slow expansion to perfectly fit the ear canal size & from
minimizes noise disturbance immediately
Airport aircraft marshaling
Adequate sound protection with NRR 32, user is well-protected from noisy environments
Pharma variant easily detectable by metal detector with PVC cord
Soft polyurethane foam ultimate comfort fit allow easy use for long duration without discomfort wearer friendly optimum recovery",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312211217_6126.jpg
https://www.udyogmitr.com/product/kingfa-disposable-filtering-face-piece-kf-a-f04-y,KiNGFA Disposable Filtering Face Piece KF-A F04-Y,"Nose Clip: Maintains its features even after repeated usage. Perfect position of the clip avoids risk of rupture or dislocation.
Thermal Bonding Layer: Provides resistance to deformation and collapse due to perspiration-related problems by making the mask sturdier.
Head Band: Extremely comfortable with an ideal balance between flexibility and snug fit. Will not lose flexibility or fiting hot or cold working conditions thereby proving its durability.
Compatibility: Suitable for use with other Personal Protective Equipment such as helmets, safety glasses and ear protection.",As per Requirement,Delhi Trading Company, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312211213_9506.PNG
https://www.udyogmitr.com/product/venus-n-103-earplug,Venus N-103 Earplug,"High Attenuation slow expansion to perfectly fit the ear canal size & from
minimizes noise disturbance immediately
Airport aircraft marshaling
Adequate sound protection with NRR 32, user is well-protected from noisy environments
Pharma variant easily detectable by metal detector with PVC cord
Soft polyurethane foam ultimate comfort fit allow easy use for long duration without discomfort wearer friendly optimum recovery",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312211213_696.jpg
https://www.udyogmitr.com/product/kingfa-disposable-filtering-face-piece-kf-a-f04-sl,KiNGFA Disposable Filtering Face Piece KF-A F04 SL,"Nose Clip: Maintains its features even after repeated usage. Perfect position of the clip avoids risk of rupture or dislocation.
Thermal Bonding Layer: Provides resistance to deformation and collapse due to perspiration-related problems by making the mask sturdier.
Head Band: Extremely comfortable with an ideal balance between flexibility and snug fit. Will not lose flexibility or fitting hot or cold working conditions thereby proving its durability.
Compatibility: Suitable for use with other Personal Protective Equipment such as helmets, safety glasses and ear protection.",As per Requirement,Delhi Trading Company, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312211210_8775.PNG
https://www.udyogmitr.com/product/venus-n-101-earplug,Venus N-101 Earplug,"High Attenuation slow expansion to perfectly fit the ear canal size & from
minimizes noise disturbance immediately
Airport aircraft marshaling
Adequate sound protection with NRR 32, user is well-protected from noisy environments
Pharma variant easily detectable by metal detector with PVC cord
Soft polyurethane foam ultimate comfort fit allow easy use for long duration without discomfort wearer friendly optimum recovery",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312211208_1668.jpg
https://www.udyogmitr.com/product/fortuner-india-industrial-flocklined-nitrile-hand-gloves-nl-fl-15,Fortuner India Industrial Flocklined Nitrile Hand Gloves NL-FL 15,"Nitrile gloves, with their durability, are used in medical facilities, laboratories, and chemical factories. Latex has been reliable in food service, janitorial, painting, and plumbing. Vinyl is the choice glove for factories, food processing plants, and the printing industry.",As per Requirement,Delhi Trading Company, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312211205_5676.PNG
https://www.udyogmitr.com/product/fortuner-india-cut-resistant-pu-coated-gloves-zsc001,Fortuner India Cut Resistant PU Coated Gloves ZSC001,HPPE (High Performance Polyethylene)+ Nylon + Spandex+ Glass Fiber+ PU Gloves for high performance & durability,As per Requirement,Delhi Trading Company, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,"Back Material: HPPE (High Performance Polyethylene)+ Nylon + Spandex+ Glass Fiber, Cuff Material: HPPE (High Performance Polyethylene)+ Nylon + Spandex+ Glass Fiber+ Elastic, Cuff Binding Material: Polyester, Color: White, Grey, Black, Palm Material: HPPE (High Performance Polyethylene)+ Nylon + Spandex+ Glass Fiber+ PU",https://www.udyogmitr.com/image/202312211156_3906.PNG
https://www.udyogmitr.com/product/venus-faceshield-visors-windows-high-performance-die-cut-windows-flat,Venus Faceshield Visors Windows High Performance  DIE CUT WINDOWS  FLAT,"Produced from tough PETG material for increased durability & chemical resistance.
Visors and windows offer the multi-?t attachment pattern (or universal ?t). This pattern consists of 5 slots strategically located to ?t a wide variety of headgear
and brackets",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312211146_2675.jpg
https://www.udyogmitr.com/product/venus-high-performance-to-use-without-protective-cap,Venus High Performance  TO USE WITHOUT PROTECTIVE CAP,"Accepts a wide range of face-shield styles
Swivel system to raise or lower face-shield
Attachment system designed to accommodate many competitors face-shields",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312211138_6713.jpg
https://www.udyogmitr.com/product/venus-headgears-high-performance-to-use-without-protective-cap,Venus Headgears High Performance  TO USE WITHOUT PROTECTIVE CAP,"Accepts a wide range of face-shield styles
Large spark-guard provides excellent protection
Cross strap adjusts to allow an exceptional ?t
Full ?oating mount spark-guard provides comfortable wear even with heavy
face-shield and continuous use
Comes with pin-lock or ratchet adjustment for quick, easy and perfect ?t
Produced from tough Nortel material resistant to sparks and heat",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312211119_4250.jpg
https://www.udyogmitr.com/product/venus-h-4000-ventilated-non-ventilated-abs-helmet,Venus H-4000 Ventilated / Non-Ventilated  ABS Helmet,"Sleek, attractive & lightweight design ABS shell material
Shell has rain trough for extra convenience
Inbuilt air vents option which facilitates enhanced air flow and better comfort
Large printing surfaces for great custom logos on front, sides & back
Comfortable pin lock or ratchet adjustment suspensions
Accessory slots & chin strap attachments
Quality mark for assurance of product performance",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312211113_5291.jpg
https://www.udyogmitr.com/product/venus-h-2000-ventilated-non-ventilated-half-brim-helmet,Venus H-2000 Ventilated & Non-Ventilated  Half Brim Helmet,"Provide protection against electrical hazards upto 20000 volts
Sleek & attractive design high density polyethylene shell
Large printing surfaces for great custom logos on front, sides & back
Shell has rain trough for extra convenience
Comfortable pin lock or exclusive Fit-Lock ratchet adjustment suspensions
Accessory slots & chin strap attachments",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312211104_6069.jpg
https://www.udyogmitr.com/product/harvik-electrical-insulating-fireman-boot-art-9687l,Harvik Electrical Insulating Fireman Boot ART. 9687L,"Made with Vulcanized Rubber Upper and Sole. European, Australian and New Zealand Standard compliant. Recommended for Structural fire fighting, General fire rescue and Bush fire fighting.",As per Requirement,Delhi Trading Company, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,"Last/ Sole Pattern: VSV/ NJV, Lining Material: Extra comfort with woven cotton canvas, Upper construction: Flame retardant upper with heat insulation  Waterproof  Reinforced rubber  High visibility with black and yellow contrast, Steel Toe Cap: Epoxy coated toe caps for anti-corrosion  Meets EN ISO 20345 impact and compression tests  Metal toecap provides reliable protection in cold & hot environments, Type of construction: Vulcanized Rubber Upper and Sole",https://www.udyogmitr.com/image/202312211058_866.jpg
https://www.udyogmitr.com/product/venus-h-1000-non-ventilated-hat,Venus H-1000 Non-Ventilated Hat,"Low hazard Bump cap, well ventilated and lightweight for total wearer comfort.
Super-Lightweight
Pin-lock suspension
Flat printing surfaces for great custom logos",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312211057_4645.jpg
https://www.udyogmitr.com/product/venus-h-3000-non-ventilated-dome-helmet,Venus H-3000 Non-Ventilated  Dome Helmet,"Provide protection against electrical hazards up-to 20000 volts (Class E)
Sleek, attractive & lightweight design high density polyethylene shell
Shell has rain trough for extra convenience
Large printing surfaces for great custom logos on front, sides & back
Comfortable pin lock or exclusive Fit-Lock ratchet adjustment suspensions
Accessory slots & chin strap attachments",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312211046_8223.jpg
https://www.udyogmitr.com/product/delta-plus-cryog-water-repellent-cryogenic-leather-glove,Delta Plus Cryog Water-repellent cryogenic leather glove,Water-repellent cowhide full grain leather (TECHNICUIR). Aluminized polyester insert. Cowhide split leather cuff. Hand and cuff in synthetic. American assembly. 20 cm cuff. Length: 40 cm.,As per Requirement,Delhi Trading Company, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,"Color: Grey-Beige, Thickness of between: 1.1 and 1.3 mm",https://www.udyogmitr.com/image/202312211044_8770.PNG
https://www.udyogmitr.com/product/venus-h-6000-ventilated-non-ventilated-full-brim-helmet,Venus H-6000 Ventilated & Non-Ventilated  Full Brim Helmet,"Provide protection against electrical hazards upto 20000 volts (Class E Nonvent Only)
Added sun protection to ears & neck from harmful UV rays and protection from falling materials & debris
Sleek & attractive design high density polyethylene shell
Large printing surfaces for great custom logos on front, sides & back
Comfortable Fit-Lock ratchet adjustment suspensions
Accessory slots & chin strap attachments",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312211040_5038.png
https://www.udyogmitr.com/product/udyogi-emergency-eye-face-wash-fountain-with-pedal-4710ss,Udyogi Emergency Eye/Face Wash Fountain with Pedal 4710SS,"Ideal Applications include Corrosive Environment, Battery charging areas, Spraying operations, Against Acid/Chemical Spillage, Dipping Operations, Hazardous substances dispensing areas",As per Requirement,Delhi Trading Company, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,"Diameter of base plate: 180 /- 3 mm, Operating Pressure: 2.1 Kg/cm2 (30 PSI), Pipe Material: SS 304, Fitting Material: SS 304, Flange Material: SS casting 304 grade, Water inlet connections: 1/2\ NB, Water outlet connection: 1 1/4\ NB, Eye wash discharge rate: 12 lpm (minimum), Gross Weight: 9.4 Kg, Fountain head: 38\ - 42\ (96 cm - 106 cm), Eye wash bowl size: 290 +/- 3 mm",https://www.udyogmitr.com/image/202312211034_1535.jpg
https://www.udyogmitr.com/product/venus-e-501-safety-goggle-dust-liquid-splash-protection,Venus E-501 Safety Goggle  Dust & Liquid splash protection,"Direct ventilation to allow cool air flow for comfort
& prevent fogging
Head band side adjustment available
lens provides good impact & UV protection",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312211010_168.jpg
https://www.udyogmitr.com/product/venus-e-507-safety-goggle-dust-liquid-splash-protection,Venus E-507 Safety Goggle  Dust & Liquid splash protection,"Protection from liquid splash & dust particles
Double injection frame with soft nose bridge for nasal comfort
Superior textile headband for greater comfort
Side hook & back adjuster available
5 Base curve spherical lens design for wide field of vision
High impact resistant & UV protection",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312210940_3320.jpg
https://www.udyogmitr.com/product/venus-e-503-safety-goggle-dust-liquid-splash-protection,Venus E-503 Safety Goggle  Dust & Liquid splash protection,"Style 4 indirect ventilation ports for enhanced splash protection & to prevent fogging
Head band side adjustment available
lens provides good impact & UV protection",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312210933_4731.jpg
https://www.udyogmitr.com/product/venus-e-102-protective-spectacle,Venus E-102 Protective Spectacle,"Frame-less design, light weight frame
Wrap round stylish design for enhanced protection
Model available in small size
Quality mark for assured performance
Coloured temple allows easy identification
One piece integrated design, no lose parts
Virgin Polycarbonate optical grade, no distortion, UV protection
Hard coated lens designed to be abrasion resistant, good visibility
High impact resistant for eye protection. Flexible lens reduces wearer fatigue",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312201729_577.jpg
https://www.udyogmitr.com/product/venus-e-102-small-protective-spectacle,Venus E-102 Small Protective Spectacle,"Frame-less design, light weight frame
Wrap round stylish design for enhanced protection
Model available in small size
Quality mark for assured performance
Coloured temple allows easy identification
One piece integrated design, no lose parts
Virgin Polycarbonate optical grade, no distortion, UV protection
Hard coated lens designed to be abrasion resistant, good visibility
High impact resistant for eye protection. Flexible lens reduces wearer fatigue",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312201724_6084.jpg
https://www.udyogmitr.com/product/venus-e-101-protective-spectacle,Venus E-101 Protective Spectacle,"Sporty design with a modern frame
Wrap round stylish for enhanced protection
Quality mark for assured performance
Nylon temple high comfort with flexible tips
Hard coated lens designed to be abrasion resistant, good visibility
High impact resistant & UV protection
Soft TPE Nose pads for higher comfort",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312201717_9857.jpg
https://www.udyogmitr.com/product/venus-e-101-sliding-protective-spectacle,Venus  E-101 Sliding Protective Spectacle,"Sporty design with a modern frame
Wrap round stylish for enhanced protection
Quality mark for assured performance
Nylon temple high comfort with flexible tips
Hard coated lens designed to be abrasion resistant, good visibility
High impact resistant & UV protection
Soft TPE Nose pads for higher comfort",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312201711_2277.jpg
https://www.udyogmitr.com/product/venus-e-305-protective-spectacle,Venus E-305 Protective Spectacle,"Sporty design with a modern frame
Wrap round stylish for enhanced protection
Quality mark for assured performance
Nylon temple high comfort with flexible tips
Hard coated lens designed to be abrasion resistant, good visibility
High impact resistant & UV protection
Soft TPE Nose pads for higher comfort",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312201701_6071.jpg
https://www.udyogmitr.com/product/venus-e-306-protective-spectacle,Venus E-306 Protective Spectacle,"Sporty design with a modern frame
Wrap round stylish for enhanced protection
Quality mark for assured performance
Nylon temple high comfort with flexible tips
Hard coated lens designed to be abrasion resistant, good visibility
High impact resistant & UV protection
Soft TPE Nose pads for higher comfort",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312201654_1982.jpg
https://www.udyogmitr.com/product/venus-e-307-protective-spectacle,Venus E-307 Protective Spectacle,"Sporty design with a modern frame
Wrap round stylish for enhanced protection
Quality mark for assured performance
Nylon temple high comfort with flexible tips
Hard coated lens designed to be abrasion resistant, good visibility
High impact resistant & UV protection
Soft TPE Nose pads for higher comfort",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312201647_8168.jpg
https://www.udyogmitr.com/product/venus-e-311,Venus E-311,"Double molded built in full face foam / brow pad prevents slipping even in tough working environment, one size fits all
Quality mark for assured performance
Quick release for Temple / headband interchange gives users immense flexibility
Co-mold Temple with soft TPE material for comfort
Metal free screw-less dielectric safety design
Dual lens Wrap round with 8 base curve stylish design
Hard coated lens designed to be abrasion resistant, good visibility
High impact resistant for eye protection",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312201637_5493.jpg
https://www.udyogmitr.com/product/venus-e-603,Venus E-603,"Frameless design with wide field of vision
Can be worn over prescription spectacles and can be used with all prescription lenses
6 Base curve spherical lens design, 157mm wide extensive view
100 % Metal free, screw less design
Transparent side shield made with PC for increased protection
Clear nose bridge integrated with the frame gives comfortable nose fit",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312211021_8414.jpg
https://www.udyogmitr.com/product/venus-e-607-over-spectacles,Venus E-607 Over Spectacles,"Unisex compact design, provides unrestricted peripheral vision
Can be worn over prescription spectacles and can be used with all prescription lenses
6 Base curve spherical lens design, 157mm wide extensive view
100 % Metal free, screw less design
Transparent side shield made with PC for increased protection
Clear nose bridge integrated with the frame gives comfortable nose fit",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312201628_5394.jpg
https://www.udyogmitr.com/product/venus-e-605-over-spectacles,Venus E-605 Over Spectacles,"Protection for use with prescription spectacles One size fits all
Unisex compact design, provides unrestricted peripheral vision
Can be worn over prescription spectacles and can be used with all prescription lenses
6 Base curve spherical lens design, 157mm wide extensive view
100 % Metal free, screw less design
Transparent side shield made with PC for increased protection
Clear nose bridge integrated with the frame gives comfortable nose fit",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312201525_6456.jpg
https://www.udyogmitr.com/product/safety-shoes-nail-protection-,Safety Shoes [Nail Protection],"Speed Single Density Low ankle are made from leather. These shoes are having steel toe with impact resistance and compression resistance up to 15KN. Ergonomically Compact design provide ample comfort and reduced fatigue to the wearer even after being worn for long duration. IDEAL APPLICATIONS- Process, Engineering, Industry, Automobile, Cement, Chemical, Pesticides, Pharmaceuticals, Heavy Duty","Rs. 1,180",Quality First Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,"Upper Material: Leather, Toe: Steel Toe, Sole: PVC, Impact Resistant: 200 J Impact, Sole Description: Single Density PVC, Upper Description: Genuine Leather",https://www.udyogmitr.com/image/202311051724_546.jpg
https://www.udyogmitr.com/product/3m-safety-goggle-1709in-plus,"3M Safety Goggle, 1709IN Plus",This 3M safety goggle provides better coverage and higher protection. The frame of the goggle is also very fashionable and comfortable to wear. They are especially useful for a plant or other job sites visitors who need to wear protection over their personal prescription glasses. They can also be worn alone for general eye safety.,Rs. 50,Quality First Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,"Lens Colour: Clear, Lens Material: Poly carbonate, Frame Material: Plastic, Lens Coating: Anti Scratch, Standards: ANSI APPROVED, Weight: 85 g, Dimensions: 19.3x8 1x5.1 cm, Brand: 3 M",https://www.udyogmitr.com/image/202311052057_8951.webp
https://www.udyogmitr.com/product/ceasefire-map90-2kg-mild-steel-red-gun-housing-abc-type-fire-extinguisher,Ceasefire MAP90 2kg Mild Steel Red Gun Housing ABC Type Fire Extinguisher,"Ceasefire MAP90 2kg Mild Steel Red Gun Housing ABC Type Fire Extinguisher is a premium quality product from Ceasefire. All Ceasefire MAP90 2kg Mild Steel Red Gun Housing ABC Type Fire Extinguisher are manufactured by using quality assured material and advanced techniques, which make them up to the standard in this highly challenging field.","Rs. 6,499",AK Safety Solution, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,"Fire Class: ABC, Fire Extinguisher Type: Stored Pressure, Material: Mild Steel, Pressure: 15 Bar, Test Pressure: 35 Bar, Throw Range: 3.5m, Weight: 3.5 Kg, Capacity: 2 Kg",https://www.udyogmitr.com/image/202311052055_9728.webp
https://www.udyogmitr.com/product/3m-polycarbonate-safety-goggle-1621,"3M Polycarbonate Safety Goggle, 1621",These economy rated safety goggles are a perfect combination of style fit and protection within a reasonable range. Their poly-carbonate lenses absorb a major part of UVA and UVB. They are highly suitable for use in industrial processes such as welding. They come with indirect vents that can provide protection from splashes.,Rs. 101,Quality First Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,"Lens Material: Poly carbonate, Item code: 1621, Standards: ANSI Z87-1-20003, : , Brand: 3M, Lens Colour: Clear",https://www.udyogmitr.com/image/202311052053_2609.webp
https://www.udyogmitr.com/product/ceasefire-map90-6kg-mild-steel-red-automatic-launcher-abc-type-fire-extinguisher,Ceasefire MAP90 6kg Mild Steel Red Automatic Launcher ABC Type Fire Extinguisher,"Ceasefire MAP90 6kg Mild Steel Red Automatic Launcher ABC Type Fire Extinguisher is a premium quality product from Ceasefire. All Ceasefire MAP90 6kg Mild Steel Red Automatic Launcher ABC Type Fire Extinguisher are manufactured by using quality assured material and advanced techniques, which make them up to the standard in this highly challenging field.","Rs. 35,999",AK Safety Solution, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,"Fire Class: ABC, Fire Extinguisher type: Stored Pressure, Material: Mild Steel, Operating Temperature: -30 to +60 Celsius, Pressure: 15 Bar, Test Pressure: 35 Bar, Weight: 9 Kg, Capacity: 6 Kg",https://www.udyogmitr.com/image/202311052051_6277.webp
